voyage_route,waveh,bf,tw_head_beam_tail,tw_direction_index,tc_head_beam_tail,tc_direction_index,twspeed,tcspeed,slip,stw,sog,poweravgkw,me_foc_hfo,rpm
6.0,4.2413,6,Head,NNE,Head,SSW,21.9654,0.0,0.0,0.0,0.0,0.0,18.6,0.0
6.0,3.8814,5,Head,N,Head,SSW,20.6048,0.0,0.0,0.0,0.0,0.0,17.2,0.0
6.0,4.2413,6,Head,NNE,Head,SSW,21.9654,0.0,0.0,0.0,0.0,0.0,16.7,0.0
6.0,4.5329,6,Head,N,Beam,ESE,23.1317,0.1,0.0,0.0,0.1,0.0,19.7,0.0
6.0,5.4563,6,Head,NNE,Head,SSW,26.8251,0.0,0.0,0.0,0.0,0.0,18.7,0.0
6.0,5.5713,7,Head,N,Beam,ESE,27.2138,0.1,0.0,0.0,0.1,0.0,16.5,0.0
6.0,7.0616,7,Head,N,Head,SSW,31.6847,0.0,0.0,0.0,0.0,0.0,16.0,0.0
6.0,4.7759,6,Head,N,Head,SSW,24.1037,0.0,0.0,0.0,0.0,0.0,17.8,0.0
6.0,4.1928,6,Head,N,Beam,ESE,21.7711,0.1,0.0,0.0,0.1,0.0,19.8,0.0
6.0,6.932,7,Head,NNE,Head,SSW,31.2959,0.0,0.0,0.0,0.0,0.0,18.6,0.0
6.0,5.2619,6,Head,N,Head,SSW,26.0475,0.0,0.0,0.0,0.0,0.0,17.8,0.0
6.0,3.2399,5,Head,N,Beam,ESE,18.4665,0.1,0.0,0.0,0.1,0.0,87.3,0.0
6.0,5.3105,6,Head,NNE,Beam,ESE,26.2419,0.1,0.0,0.0,0.1,0.0,206.9,0.0
6.0,4.7759,6,Head,N,Head,SSW,24.1037,0.0,0.0,0.0,0.0,0.0,78.5,0.0
6.0,5.8305,7,Head,NNE,Head,SSW,27.9914,0.0,0.0,0.0,0.0,0.0,34.7,0.0
6.0,6.3488,7,Head,NNE,Beam,ESE,29.5464,0.1,0.0,0.0,0.1,0.0,16.3,0.0
6.0,7.2559,7,Head,NNE,Beam,E,32.2678,0.1,0.0,0.0,0.1,0.0,18.7,0.0
6.0,5.0651,6,Head,N,Head,SSW,25.2602,0.01,0.0,0.01,0.0,0.0,19.2,0.0
6.0,5.8952,7,Head,N,Head,SSW,28.1857,0.0,0.0,0.0,0.0,0.0,17.6,0.0
6.0,6.7376,7,Head,NNE,Head,SSW,30.7127,0.0,0.0,0.0,0.0,0.0,16.5,0.0
6.0,3.998,5,Head,N,Head,SSW,20.9935,0.0,0.0,0.0,0.0,0.0,17.9,0.0
6.0,4.7759,6,Head,N,Head,SSW,24.1037,0.0,0.0,0.0,0.0,0.0,19.5,0.0
6.0,4.9703,6,Head,NNE,Head,SSW,24.8812,0.0,0.0,0.0,0.0,0.0,18.9,0.0
6.0,3.5315,5,Head,NNE,Beam,ESE,19.4384,0.1,0.0,0.0,0.1,0.0,17.1,0.0
6.0,3.5898,5,Head,NNE,Beam,ESE,19.6328,0.1,0.0,0.0,0.1,0.0,18.8,0.0
6.0,8.0021,8,Head,NNE,Head,SSW,34.406,0.0,0.0,0.0,0.0,0.0,18.1,0.0
6.0,5.8305,7,Head,NNE,Head,SSW,27.9914,0.0,0.0,0.0,0.0,0.0,20.3,0.0
6.0,7.1911,7,Head,NNE,Head,SSW,32.0734,0.0,0.0,0.0,0.0,0.0,17.9,0.0
6.0,6.608,7,Head,NNE,Beam,ESE,30.324,0.1,0.0,0.0,0.1,0.0,16.8,0.0
6.0,5.7009,7,Head,NNE,Head,SSW,27.6026,0.0,0.0,0.0,0.0,0.0,17.7,0.0
6.0,6.2192,7,Head,NNE,Head,SSW,29.1577,0.0,0.0,0.0,0.0,0.0,19.2,0.0
6.0,6.4136,7,Head,NNE,Head,SSW,29.7408,0.0,0.0,0.0,0.0,0.0,18.9,0.0
6.0,6.4784,7,Head,N,Tail,NE,29.9352,0.1,0.0,0.0,0.1,0.0,18.0,0.0
6.0,4.8731,6,Head,N,Tail,NE,24.4924,0.1,0.0,0.0,0.1,0.0,17.4,0.0
6.0,5.308,6,Head,NNE,Tail,NE,26.232,0.0903,0.0,0.01,0.1,0.0,18.5,0.0
6.0,6.0896,7,Head,N,Head,SSW,28.7689,0.0,0.0,0.0,0.0,0.0,19.1,0.0
6.0,6.608,7,Head,NNE,Head,S,30.324,0.1,0.0,0.0,0.1,0.0,18.1,0.0
6.0,4.5815,6,Head,NNE,Head,SSW,23.3261,0.0,0.0,0.0,0.0,0.0,16.8,0.0
6.0,4.2413,6,Head,NNE,Head,SSW,21.9654,0.0,0.0,0.0,0.0,0.0,16.2,0.0
6.0,2.1659,4,Head,N,Head,SSW,13.9957,0.0,0.0,0.0,0.0,0.0,295.3,0.0
6.0,3.0067,5,Head,NNE,Head,SSW,17.689,0.0,0.0,0.0,0.0,0.0,34.4,0.0
6.0,5.1161,6,Head,N,Head,SSW,25.4644,0.0,0.0,0.0,0.0,0.0,86.6,0.0
6.0,3.7065,5,Head,NNE,Head,SSW,20.0216,0.0,0.0,0.0,0.0,0.0,16.3,0.0
6.0,3.8231,5,Head,NNE,Head,SSW,20.4104,0.0,0.0,0.0,0.0,0.0,18.5,0.0
6.0,5.6975,7,Head,NNE,Head,S,27.5926,0.1094,0.0,0.01,0.1,0.0,19.5,0.0
6.0,4.9217,6,Head,NNE,Head,SSW,24.6868,0.0,0.0,0.0,0.0,0.0,18.8,0.0
6.0,4.6301,6,Head,NNE,Head,S,23.5205,0.1,0.0,0.0,0.1,0.0,17.6,0.0
6.0,6.1544,7,Head,NNE,Head,S,28.9633,0.1,0.0,0.0,0.1,0.0,18.4,0.0
6.0,4.9217,6,Head,N,Head,SSW,24.6868,0.0,0.0,0.0,0.0,0.0,19.1,0.0
6.0,5.7009,7,Head,NNE,Head,SSW,27.6026,0.0,0.0,0.0,0.0,0.0,20.2,0.0
6.0,6.6047,7,Head,NNE,Head,S,30.3141,0.1085,0.0,0.01,0.1,0.0,18.2,0.0
6.0,5.4563,6,Head,NNE,Head,SSE,26.8251,0.1,0.0,0.0,0.1,0.0,16.6,0.0
6.0,5.8305,7,Head,NNE,Head,SSE,27.9914,0.1,0.0,0.0,0.1,0.0,17.9,0.0
6.0,5.0675,6,Head,NNE,Head,SSW,25.27,0.0,0.0,0.0,0.0,0.0,20.5,0.0
6.0,5.4077,6,Head,NNE,Head,SSW,26.6307,0.0,0.0,0.0,0.0,0.0,18.2,0.0
6.0,5.96,7,Head,NNE,Head,SSW,28.3801,0.0,0.0,0.0,0.0,0.0,17.6,0.0
6.0,4.9703,6,Head,NNE,Head,SSW,24.8812,0.0,0.0,0.0,0.0,0.0,18.2,0.0
6.0,5.3591,6,Head,NNE,Beam,SE,26.4363,0.1,0.0,0.0,0.1,0.0,20.1,0.0
6.0,4.5329,6,Head,N,Head,SSW,23.1317,0.0,0.0,0.0,0.0,0.0,19.5,0.0
6.0,5.2133,6,Head,N,Beam,SE,25.8531,0.1,0.0,0.0,0.1,0.0,18.7,0.0
6.0,4.3385,6,Head,NNE,Beam,SE,22.3542,0.1,0.0,0.0,0.1,0.0,16.5,0.0
6.0,4.9703,6,Head,NNE,Head,SSW,24.8812,0.0,0.0,0.0,0.0,0.0,18.2,0.0
6.0,4.047,6,Head,NNE,Head,SSW,21.1879,0.0,0.0,0.0,0.0,0.0,20.2,0.0
6.0,4.4357,6,Head,N,Head,SSW,22.743,0.0,0.0,0.0,0.0,0.0,19.2,0.0
6.0,4.7759,6,Head,N,Head,SSW,24.1037,0.0,0.0,0.0,0.0,0.0,17.1,0.0
6.0,5.1647,6,Head,NNE,Head,SSW,25.6587,0.0,0.0,0.0,0.0,0.0,17.3,0.0
6.0,3.5898,5,Head,NNE,Beam,SE,19.6328,0.1,0.0,0.0,0.1,0.0,278.3,0.0
6.0,4.3871,6,Head,N,Head,SSW,22.5486,0.0,0.0,0.0,0.0,0.0,19.7,0.0
6.0,2.7151,5,Head,N,Head,SSW,16.7171,0.0,0.0,0.0,0.0,0.0,94.1,0.0
6.0,2.8901,5,Head,N,Head,SSW,17.3002,0.0,0.0,0.0,0.0,0.0,16.5,0.0
6.0,2.8317,5,Head,NNE,Head,SSW,17.1058,0.0,0.0,0.0,0.0,0.0,18.5,0.0
6.0,3.8231,5,Head,NNE,Head,SSW,20.4104,0.0,0.0,0.0,0.0,0.0,20.5,0.0
6.0,2.3927,4,Head,NNE,Beam,SE,15.3564,0.1,0.0,0.0,0.1,0.0,19.0,0.0
6.0,1.9392,4,Head,NNE,Head,SSW,12.635,0.0,0.0,0.0,0.0,0.0,16.0,0.0
6.0,1.7124,4,Head,NNE,Head,SSW,11.2743,0.0,0.0,0.0,0.0,0.0,16.6,0.0
6.0,2.3279,4,Head,NNE,Head,SSW,14.9676,0.0,0.0,0.0,0.0,0.0,19.3,0.0
6.0,1.4649,3,Head,N,Head,SSW,9.7192,0.0,0.0,0.0,0.0,0.0,19.2,0.0
6.0,2.3603,4,Head,NNE,Head,SSW,15.162,0.0,0.0,0.0,0.0,0.0,18.1,0.0
6.0,2.1011,4,Head,NNE,Head,SSW,13.6069,0.0,0.0,0.0,0.0,0.0,17.8,0.0
6.0,3.1233,5,Head,NNE,Head,SSW,18.0778,0.0,0.0,0.0,0.0,0.0,18.2,0.0
6.0,1.5504,4,Head,N,Head,SSW,10.3024,0.0,0.0,0.0,0.0,0.0,19.1,0.0
6.0,2.0687,4,Head,NNE,Head,SSW,13.4125,0.0,0.0,0.0,0.0,0.0,18.1,0.0
6.0,1.1733,3,Head,NNE,Head,SSW,7.3866,0.0,0.0,0.0,0.0,0.0,16.4,0.0
6.0,1.4892,3,Head,N,Head,SSW,9.9136,0.0,0.0,0.0,0.0,0.0,17.3,0.0
6.0,1.4892,3,Head,N,Beam,SE,9.9136,0.1,0.0,0.0,0.1,0.0,17.7,0.0
6.0,2.1335,4,Head,N,Head,SSW,13.8013,0.0,0.0,0.0,0.0,0.0,20.0,0.0
6.0,1.4406,3,Head,NNW,Head,SSW,9.5248,0.0,0.0,0.0,0.0,0.0,18.8,0.0
6.0,1.4406,3,Head,N,Head,SSW,9.5248,0.0,0.0,0.0,0.0,0.0,18.0,0.0
6.0,2.7151,5,Head,N,Head,SSW,16.7171,0.0,0.0,0.0,0.0,0.0,17.7,0.0
6.0,1.6476,4,Head,NNE,Head,SSW,10.8855,0.0,0.0,0.0,0.0,0.0,19.4,0.0
6.0,2.1983,4,Head,N,Head,SSW,14.1901,0.0,0.0,0.0,0.0,0.0,19.5,0.0
6.0,1.7772,4,Head,NNE,Head,SSW,11.6631,0.0,0.0,0.0,0.0,0.0,17.5,0.0
6.0,2.0671,4,Head,NNE,Beam,SE,13.4025,0.1028,0.0,0.01,0.1,0.0,16.3,0.0
6.0,3.5286,5,Head,N,Head,SSW,19.4286,0.01,0.0,0.01,0.0,0.0,245.4,0.0
6.0,2.1659,4,Head,NNE,Beam,SE,13.9957,0.1,0.0,0.0,0.1,0.0,76.5,0.0
6.0,1.6476,4,Head,N,Beam,SE,10.8855,0.1,0.0,0.0,0.1,0.0,102.8,0.0
6.0,2.004,4,Head,NNE,Head,SSW,13.0238,0.0,0.0,0.0,0.0,0.0,15.8,0.0
6.0,1.4406,3,Head,NNE,Head,SSW,9.5248,0.0,0.0,0.0,0.0,0.0,16.8,0.0
6.0,2.5985,5,Head,NNE,Beam,SE,16.3283,0.1,0.0,0.0,0.1,0.0,20.6,0.0
6.0,1.1733,3,Head,N,Head,SSW,7.3866,0.0,0.0,0.0,0.0,0.0,18.9,0.0
6.0,1.5828,4,Head,NNE,Head,SSW,10.4968,0.0,0.0,0.0,0.0,0.0,18.3,0.0
6.0,1.4892,3,Head,N,Beam,SE,9.9136,0.1,0.0,0.0,0.1,0.0,16.5,0.0
6.0,1.392,3,Head,NNE,Head,SSW,9.1361,0.0,0.0,0.0,0.0,0.0,17.5,0.0
6.0,4.2899,6,Head,NNE,Head,SSW,22.1598,0.0,0.0,0.0,0.0,0.0,19.6,0.0
6.0,2.1335,4,Head,NNE,Beam,SE,13.8013,0.1,0.0,0.0,0.1,0.0,17.4,0.0
6.0,3.998,5,Head,NNE,Head,SSW,20.9935,0.0,0.0,0.0,0.0,0.0,16.9,0.0
6.0,1.6152,4,Head,N,Head,SSW,10.6911,0.0,0.0,0.0,0.0,0.0,17.9,0.0
6.0,1.3677,3,Head,N,Head,SSW,8.9417,0.0,0.0,0.0,0.0,0.0,18.9,0.0
6.0,2.3603,4,Head,NNE,Head,SSW,15.162,0.0,0.0,0.0,0.0,0.0,19.8,0.0
6.0,1.8744,4,Head,NNE,Head,SSW,12.2462,0.0,0.0,0.0,0.0,0.0,16.2,0.0
6.0,3.3566,5,Head,N,Head,SSW,18.8553,0.0,0.0,0.0,0.0,0.0,16.9,0.0
6.0,2.3603,4,Head,N,Beam,SE,15.162,0.1,0.0,0.0,0.1,0.0,18.7,0.0
6.0,1.4163,3,Head,N,Beam,SE,9.3304,0.1,0.0,0.0,0.1,0.0,19.1,0.0
6.0,2.004,4,Head,N,Beam,SE,13.0238,0.1,0.0,0.0,0.1,0.0,18.0,0.0
6.0,2.4899,4,Head,N,Head,SSW,15.9395,0.0,0.0,0.0,0.0,0.0,16.6,0.0
6.0,2.3279,4,Head,N,Beam,SE,14.9676,0.1,0.0,0.0,0.1,0.0,17.1,0.0
6.0,2.5985,5,Head,NNE,Beam,SE,16.3283,0.1,0.0,0.0,0.1,0.0,19.0,0.0
6.0,1.8744,4,Head,NNE,Head,SSW,12.2462,0.0,0.0,0.0,0.0,0.0,18.4,0.0
6.0,2.2307,4,Head,NNE,Head,SSW,14.3844,0.0,0.0,0.0,0.0,0.0,16.5,0.0
6.0,2.1335,4,Head,NNE,Head,SSW,13.8013,0.0,0.0,0.0,0.0,0.0,16.3,0.0
6.0,1.5504,4,Head,N,Beam,SE,10.3024,0.1,0.0,0.0,0.1,0.0,78.9,0.0
6.0,1.0275,3,Head,N,Head,SSW,6.2203,0.0,0.0,0.0,0.0,0.0,221.2,0.0
6.0,1.9392,4,Head,N,Head,SSW,12.635,0.0,0.0,0.0,0.0,0.0,73.5,0.0
6.0,1.4406,3,Head,N,Head,SSW,9.5248,0.0,0.0,0.0,0.0,0.0,38.0,0.0
6.0,1.7772,4,Head,N,Beam,SE,11.6631,0.1,0.0,0.0,0.1,0.0,17.3,0.0
6.0,1.5504,4,Head,N,Head,SSW,10.3024,0.0,0.0,0.0,0.0,0.0,18.4,0.0
6.0,1.4163,3,Head,N,Head,SSW,9.3304,0.0,0.0,0.0,0.0,0.0,18.8,0.0
6.0,1.7448,4,Head,N,Head,SSW,11.4687,0.0,0.0,0.0,0.0,0.0,16.6,0.0
6.0,1.2462,3,Head,NNE,Head,SSW,7.9698,0.0,0.0,0.0,0.0,0.0,16.4,0.0
6.0,1.5504,4,Head,N,Head,SSW,10.3024,0.0,0.0,0.0,0.0,0.0,18.1,0.0
6.0,1.1247,3,Head,N,Head,SSW,6.9978,0.0,0.0,0.0,0.0,0.0,19.6,0.0
6.0,1.149,3,Head,N,Head,SSW,7.1922,0.0,0.0,0.0,0.0,0.0,17.5,0.0
6.0,1.1733,3,Head,N,Head,SSW,7.3866,0.0,0.0,0.0,0.0,0.0,14.9,0.0
6.0,1.1976,3,Head,NNW,Head,SSW,7.581,0.0,0.0,0.0,0.0,0.0,17.4,0.0
6.0,1.7448,4,Head,N,Head,SSW,11.4687,0.0,0.0,0.0,0.0,0.0,18.3,0.0
6.0,1.6152,4,Head,N,Head,SSW,10.6911,0.0,0.0,0.0,0.0,0.0,18.8,0.0
6.0,1.2451,3,Head,N,Head,SSW,7.9604,0.01,0.0,0.01,0.0,0.0,16.2,0.0
6.0,1.0275,3,Head,N,Beam,SE,6.2203,0.1,0.0,0.0,0.1,0.0,16.1,0.0
6.0,1.1976,3,Head,N,Head,SSW,7.581,0.0,0.0,0.0,0.0,0.0,17.2,0.0
6.0,1.6476,4,Head,N,Head,SSW,10.8855,0.0,0.0,0.0,0.0,0.0,19.0,0.0
6.0,1.7124,4,Head,N,Head,SSW,11.2743,0.0,0.0,0.0,0.0,0.0,17.3,0.0
6.0,1.0275,3,Head,N,Head,SSW,6.2203,0.0,0.0,0.0,0.0,0.0,16.2,0.0
6.0,0.9607,2,Head,N,Beam,SE,5.8315,0.1,0.0,0.0,0.1,0.0,17.1,0.0
6.0,1.0275,3,Head,N,Beam,SE,6.2203,0.1,0.0,0.0,0.1,0.0,18.4,0.0
6.0,1.2705,3,Head,N,Head,SSW,8.1641,0.0,0.0,0.0,0.0,0.0,19.5,0.0
6.0,0.8246,2,Head,N,Head,SSW,5.2484,0.0,0.0,0.0,0.0,0.0,18.4,0.0
6.0,0.87,2,Head,N,Beam,SE,5.4428,0.1,0.0,0.0,0.1,0.0,16.0,0.0
6.0,1.4892,3,Head,N,Head,SSW,9.9136,0.0,0.0,0.0,0.0,0.0,17.1,0.0
6.0,0.3711,2,Head,NNE,Head,SSW,3.3045,0.0,0.0,0.0,0.0,0.0,279.7,0.0
6.0,2.1011,4,Head,NNE,Head,SSW,13.6069,0.0,0.0,0.0,0.0,0.0,21.9,0.0
6.0,2.3927,4,Head,NNE,Head,SSW,15.3564,0.0,0.0,0.0,0.0,0.0,92.7,0.0
6.0,1.2219,3,Head,NNE,Head,SSW,7.7754,0.0,0.0,0.0,0.0,0.0,16.8,0.0
6.0,1.1235,3,Head,NNE,Head,SSW,6.9878,0.01,0.0,0.01,0.0,0.0,18.3,0.0
6.0,1.6152,4,Head,N,Head,SSW,10.6911,0.0,0.0,0.0,0.0,0.0,18.2,0.0
6.0,1.5828,4,Head,NNE,Beam,SE,10.4968,0.1,0.0,0.0,0.1,0.0,16.2,0.0
6.0,1.7772,4,Head,NNE,Beam,SE,11.6631,0.1,0.0,0.0,0.1,0.0,16.3,0.0
6.0,1.68,4,Head,N,Head,SSW,11.0799,0.0,0.0,0.0,0.0,0.0,18.3,0.0
6.0,1.4649,3,Head,N,Head,SSW,9.7192,0.0,0.0,0.0,0.0,0.0,19.0,0.0
6.0,1.0518,3,Head,N,Head,SSW,6.4147,0.0,0.0,0.0,0.0,0.0,18.5,0.0
6.0,1.7772,4,Head,N,Head,SSW,11.6631,0.0,0.0,0.0,0.0,0.0,16.0,0.0
6.0,1.7124,4,Head,N,Beam,SE,11.2743,0.1,0.0,0.0,0.1,0.0,16.7,0.0
6.0,1.8744,4,Head,N,Beam,SE,12.2462,0.1,0.0,0.0,0.1,0.0,17.3,0.0
6.0,1.7772,4,Head,N,Beam,SE,11.6631,0.1,0.0,0.0,0.1,0.0,19.4,0.0
6.0,1.3434,3,Head,NNW,Head,SSW,8.7473,0.0,0.0,0.0,0.0,0.0,17.2,0.0
6.0,1.318,3,Head,N,Beam,SE,8.5436,0.1028,0.0,0.01,0.1,0.0,15.9,0.0
6.0,1.5504,4,Head,N,Head,SSW,10.3024,0.0,0.0,0.0,0.0,0.0,19.5,0.0
6.0,1.1976,3,Head,N,Head,SSW,7.581,0.0,0.0,0.0,0.0,0.0,18.6,0.0
6.0,2.1659,4,Head,N,Beam,SE,13.9957,0.1,0.0,0.0,0.1,0.0,17.7,0.0
6.0,2.2307,4,Head,N,Head,SSW,14.3844,0.0,0.0,0.0,0.0,0.0,15.8,0.0
6.0,1.2705,3,Head,N,Beam,SE,8.1641,0.1,0.0,0.0,0.1,0.0,17.0,0.0
6.0,1.4406,3,Head,NNE,Head,SSW,9.5248,0.0,0.0,0.0,0.0,0.0,18.1,0.0
6.0,2.4251,4,Head,N,Head,SSW,15.5508,0.0,0.0,0.0,0.0,0.0,18.6,0.0
6.0,1.6152,4,Head,N,Head,SSW,10.6911,0.0,0.0,0.0,0.0,0.0,17.1,0.0
6.0,1.6476,4,Head,N,Head,SSW,10.8855,0.0,0.0,0.0,0.0,0.0,16.1,0.0
6.0,2.004,4,Head,N,Head,SSW,13.0238,0.0,0.0,0.0,0.0,0.0,19.9,0.0
6.0,1.518,4,Head,N,Head,SSW,10.108,0.0,0.0,0.0,0.0,0.0,289.6,0.0
6.0,1.842,4,Head,N,Beam,SE,12.0518,0.1,0.0,0.0,0.1,0.0,16.8,0.0
6.0,1.9392,4,Head,N,Head,SSW,12.635,0.0,0.0,0.0,0.0,0.0,95.7,0.0
6.0,2.1011,4,Head,N,Head,SSW,13.6069,0.0,0.0,0.0,0.0,0.0,15.4,0.0
6.0,1.6476,4,Head,N,Head,SSW,10.8855,0.0,0.0,0.0,0.0,0.0,17.6,0.0
6.0,1.2705,3,Head,N,Head,SSW,8.1641,0.0,0.0,0.0,0.0,0.0,18.7,0.0
6.0,1.5504,4,Head,NNE,Head,SSW,10.3024,0.0,0.0,0.0,0.0,0.0,17.2,0.0
6.0,1.2705,3,Head,N,Head,SSW,8.1641,0.0,0.0,0.0,0.0,0.0,15.8,0.0
6.0,2.4251,4,Head,N,Head,SSW,15.5508,0.0,0.0,0.0,0.0,0.0,16.9,0.0
6.0,1.3677,3,Head,N,Head,SSW,8.9417,0.0,0.0,0.0,0.0,0.0,19.6,0.0
6.0,2.0363,4,Head,NNE,Head,SSW,13.2181,0.0,0.0,0.0,0.0,0.0,17.7,0.0
6.0,2.1983,4,Head,NNE,Head,SSW,14.1901,0.0,0.0,0.0,0.0,0.0,17.6,0.0
6.0,2.3279,4,Head,NNE,Head,SSW,14.9676,0.0,0.0,0.0,0.0,0.0,15.6,0.0
6.0,1.3434,3,Head,NNE,Head,SSW,8.7473,0.0,0.0,0.0,0.0,0.0,16.5,0.0
6.0,1.2948,3,Head,NNE,Head,SSW,8.3585,0.1,0.0,0.0,0.1,0.0,19.7,0.0
6.0,1.2462,3,Head,NNE,Head,SSW,7.9698,0.1,0.0,0.0,0.1,0.0,18.0,0.0
6.0,2.004,4,Head,NNE,Head,SSW,13.0238,0.0,0.0,0.0,0.0,0.0,15.7,0.0
6.0,1.7772,4,Head,N,Head,SSW,11.6631,0.1,0.0,0.0,0.1,0.0,16.4,0.0
6.0,1.646,4,Head,N,Head,SSW,10.8758,0.1099,0.0,0.01,0.1,0.0,18.8,0.0
6.0,1.7757,4,Head,N,Head,SSW,11.6542,0.01,0.0,0.01,0.0,0.0,19.7,0.0
6.0,2.004,4,Head,N,Head,SSW,13.0238,0.0,0.0,0.0,0.0,0.0,17.1,0.0
6.0,1.7772,4,Head,NNE,Head,SSW,11.6631,0.0,0.0,0.0,0.0,0.0,16.5,0.0
6.0,2.004,4,Head,N,Head,SSW,13.0238,0.1,0.0,0.0,0.1,0.0,17.7,0.0
6.0,2.0347,4,Head,NNE,Head,SSW,13.2081,0.01,0.0,0.01,0.0,0.0,19.7,0.0
6.0,2.4899,4,Head,N,Head,SSW,15.9395,0.0,0.0,0.0,0.0,0.0,17.9,0.0
6.0,1.7772,4,Head,NNW,Head,S,11.6631,0.1,0.0,0.0,0.1,0.0,16.0,0.0
6.0,1.7772,4,Head,N,Head,SSW,11.6631,0.0,0.0,0.0,0.0,0.0,15.6,0.0
6.0,1.9068,4,Head,N,Head,SSW,12.4406,0.0,0.0,0.0,0.0,0.0,205.1,0.0
6.0,2.3279,4,Head,N,Head,S,14.9676,0.1,0.0,0.0,0.1,0.0,91.7,0.0
6.0,2.3587,4,Head,N,Head,S,15.1525,0.109,0.0,0.01,0.1,0.0,94.6,0.0
6.0,2.095,4,Head,N,Head,SSW,13.5698,0.04,0.0,0.04,0.0,0.0,16.5,0.0
6.0,1.4649,3,Head,N,Head,SSW,9.7192,0.0,0.0,0.0,0.0,0.0,16.8,0.0
6.0,1.3677,3,Head,N,Head,SSW,8.9417,0.0,0.0,0.0,0.0,0.0,19.0,0.0
6.0,1.9052,4,Head,N,Head,S,12.4314,0.109,0.0,0.01,0.1,0.0,17.1,0.0
6.0,1.7386,4,Head,N,Head,SSW,11.4319,0.04,0.0,0.04,0.0,0.0,16.6,0.0
6.0,1.8079,4,Head,NNE,Head,S,11.8475,0.109,0.0,0.01,0.1,0.0,16.3,0.0
6.0,2.1643,4,Head,NNE,Head,SSW,13.9857,0.01,0.0,0.01,0.0,0.0,16.2,0.0
6.0,2.3911,4,Head,N,Head,SSW,15.3467,0.01,0.0,0.01,0.0,0.0,18.3,0.0
6.0,2.1215,4,Head,N,Head,SSW,13.7288,0.08,0.0,0.08,0.0,0.0,17.1,0.0
6.0,2.1319,4,Head,N,Head,SSE,13.7916,0.1072,0.0,0.01,0.1,0.0,16.6,0.0
6.0,1.3157,3,Head,N,Head,SSW,8.5255,0.03,0.0,0.03,0.0,0.0,16.9,0.0
6.0,1.8744,4,Head,N,Head,SSE,12.2462,0.1,0.0,0.0,0.1,0.0,18.5,0.0
6.0,1.6476,4,Head,NNE,Head,SSW,10.8855,0.0,0.0,0.0,0.0,0.0,18.7,0.0
6.0,2.0363,4,Head,NNE,Head,SSW,13.2181,0.0,0.0,0.0,0.0,0.0,18.9,0.0
6.0,1.8096,4,Head,N,Head,SSW,11.8575,0.0,0.0,0.0,0.0,0.0,18.2,0.0
6.0,2.5985,5,Head,N,Head,SSE,16.3283,0.1,0.0,0.0,0.1,0.0,16.7,0.0
6.0,1.7755,4,Head,NNE,Head,SSW,11.6531,0.01,0.0,0.01,0.0,0.0,18.9,0.0
6.0,1.646,4,Head,N,Head,SSW,10.8758,0.01,0.0,0.01,0.0,0.0,17.4,0.0
6.0,2.1011,4,Head,NNE,Head,SSW,13.6069,0.0,0.0,0.0,0.0,0.0,16.0,0.0
6.0,1.9054,4,Head,NNW,Beam,ESE,12.4323,0.099,0.0,0.01,0.1,0.0,16.2,0.0
6.0,2.7151,5,Head,N,Head,SSW,16.7171,0.0,0.0,0.0,0.0,0.0,18.6,0.0
6.0,2.0363,4,Head,NNE,Head,SSW,13.2181,0.0,0.0,0.0,0.0,0.0,18.9,0.0
6.0,1.2693,3,Head,N,Beam,ESE,8.1544,0.099,0.0,0.01,0.1,0.0,16.4,0.0
6.0,4.1442,6,Head,N,Head,SSW,21.5767,0.0,0.0,0.0,0.0,0.0,15.5,0.0
6.0,2.1011,4,Head,N,Head,SSW,13.6069,0.0,0.0,0.0,0.0,0.0,42.2,0.0
6.0,1.8081,4,Head,N,Head,SSW,11.8486,0.01,0.0,0.01,0.0,0.0,274.4,0.0
6.0,2.0023,4,Head,N,Head,SSW,13.0141,0.01,0.0,0.01,0.0,0.0,66.2,0.0
6.0,0.7769,2,Head,NNE,Beam,ESE,5.044,0.101,0.0,0.01,0.1,0.0,51.4,0.0
6.0,1.9375,4,Head,N,Head,SSW,12.6252,0.01,0.0,0.01,0.0,0.0,17.9,0.0
6.0,1.9699,4,Head,NNE,Beam,ESE,12.8194,0.101,0.0,0.01,0.1,0.0,16.4,0.0
6.0,1.97,4,Head,N,Beam,ESE,12.8198,0.101,0.0,0.01,0.1,0.0,16.8,0.0
6.0,2.2307,4,Head,N,Beam,ESE,14.3844,0.1,0.0,0.0,0.1,0.0,17.9,0.0
6.0,1.4406,3,Head,NNE,Head,SSW,9.5248,0.0,0.0,0.0,0.0,0.0,19.3,0.0
6.0,1.149,3,Head,N,Head,SSW,7.1922,0.0,0.0,0.0,0.0,0.0,18.7,0.0
6.0,1.0275,3,Head,NNE,Beam,ESE,6.2203,0.1,0.0,0.0,0.1,0.0,19.1,0.0
6.0,1.8096,4,Head,NNE,Beam,ESE,11.8575,0.1,0.0,0.0,0.1,0.0,18.6,0.0
6.0,4.047,6,Head,NNE,Beam,ESE,21.1879,0.1,0.0,0.0,0.1,0.0,17.4,0.0
6.0,1.6476,4,Head,N,Beam,ESE,10.8855,0.1,0.0,0.0,0.1,0.0,15.2,0.0
6.0,2.3603,4,Head,NNE,Beam,ESE,15.162,0.1,0.0,0.0,0.1,0.0,17.7,0.0
6.0,2.3603,4,Head,NNE,Beam,E,15.162,0.1,0.0,0.0,0.1,0.0,17.3,0.0
