timeid,fig_dataset,fig_no,rpm_percentage,me_sfoc
5108014,2,F01-1,0.77,216.03
5108015,2,F01-1,0.77,217.93
5108016,2,F01-1,0.77,219.51
5108017,2,F01-1,0.77,214.1
5108018,2,F01-1,0.77,210.59
5108019,2,F01-1,0.77,207.14
5108020,2,F01-1,0.77,208.01
5108021,2,F01-1,0.77,207.99
5108022,2,F01-1,0.77,208.68
5108023,2,F01-1,0.77,208.9
5108024,2,F01-1,0.77,208.06
5108025,2,F01-1,0.77,207.71
5108026,2,F01-1,0.77,208.34
5108027,2,F01-1,0.77,208.04
5108028,2,F01-1,0.77,207.95
5108029,2,F01-1,0.77,207.12
5108030,2,F01-1,0.77,207.46
5108031,2,F01-1,0.77,273.0
5108032,2,F01-1,0.77,204.89
5108033,2,F01-1,0.77,204.71
5108034,2,F01-1,0.77,207.14
5108035,2,F01-1,0.77,205.64
5108036,2,F01-1,0.77,207.26
5108037,2,F01-1,0.77,205.55
5108038,2,F01-1,0.77,206.27
5108039,2,F01-1,0.77,205.92
5108040,2,F01-1,0.77,207.12
5108041,2,F01-1,0.77,206.44
5108042,2,F01-1,0.77,206.23
5108043,2,F01-1,0.77,204.31
5108044,2,F01-1,0.77,205.4
5108046,2,F01-1,0.77,208.01
5108047,2,F01-1,0.77,213.63
5108048,2,F01-1,0.77,203.06
5108049,2,F01-1,0.77,203.68
5108050,2,F01-1,0.77,206.19
5108051,2,F01-1,0.77,206.23
5108052,2,F01-1,0.77,210.73
5108053,2,F01-1,0.77,210.59
5108054,2,F01-1,0.77,207.77
5108055,2,F01-1,0.77,204.5
5108056,2,F01-1,0.77,206.82
5108057,2,F01-1,0.77,206.37
5108058,2,F01-1,0.77,250.88
5108059,2,F01-1,0.77,233.93
5108060,2,F01-1,0.77,208.21
5108061,2,F01-1,0.77,208.86
5108062,2,F01-1,0.77,206.99
5108063,2,F01-1,0.77,207.95
5108064,2,F01-1,0.77,208.7
5108065,2,F01-1,0.77,209.47
5108066,2,F01-1,0.77,209.27
5108067,2,F01-1,0.77,209.6
5108068,2,F01-1,0.77,209.07
5108069,2,F01-1,0.77,208.38
5108070,2,F01-1,0.77,207.85
5108071,2,F01-1,0.77,210.08
5108072,2,F01-1,0.77,208.95
5108073,2,F01-1,0.77,209.15
5108074,2,F01-1,0.77,207.64
5108075,2,F01-1,0.77,208.38
5108076,2,F01-1,0.77,209.05
5108077,2,F01-1,0.77,208.92
5108078,2,F01-1,0.77,208.56
5108079,2,F01-1,0.77,207.62
5108080,2,F01-1,0.77,208.71
5108081,2,F01-1,0.77,207.09
5108082,2,F01-1,0.77,207.32
5108083,2,F01-1,0.77,207.59
5108084,2,F01-1,0.77,208.72
5108085,2,F01-1,0.77,223.27
5108087,2,F01-1,0.77,206.49
5108088,2,F01-1,0.77,206.75
5108089,2,F01-1,0.77,206.2
5108090,2,F01-1,0.77,205.51
5108091,2,F01-1,0.77,207.69
5108092,2,F01-1,0.77,206.26
5108093,2,F01-1,0.77,205.75
5108094,2,F01-1,0.77,205.5
5108095,2,F01-1,0.77,206.75
5108096,2,F01-1,0.77,207.91
5108097,2,F01-1,0.77,207.18
5108098,2,F01-1,0.77,207.46
5108099,2,F01-1,0.77,207.06
5108100,2,F01-1,0.77,207.02
5108101,2,F01-1,0.77,207.72
5108102,2,F01-1,0.77,208.14
5108103,2,F01-1,0.77,208.18
5108104,2,F01-1,0.77,206.97
5108105,2,F01-1,0.77,207.48
5108106,2,F01-1,0.76,206.81
5108107,2,F01-1,0.77,204.87
5108109,2,F01-1,0.77,206.34
5108110,2,F01-1,0.77,206.45
5108111,2,F01-1,0.77,207.26
5108112,2,F01-1,0.77,212.68
5108113,2,F01-1,0.77,269.35
5108114,2,F01-1,0.77,206.86
5108115,2,F01-1,0.77,206.04
5108116,2,F01-1,0.77,206.75
5108118,2,F01-1,0.77,206.75
5108121,2,F01-1,0.77,206.14
5108123,2,F01-1,0.77,207.24
5108124,2,F01-1,0.77,206.76
5108125,2,F01-1,0.77,207.57
5108126,2,F01-1,0.77,206.41
5108127,2,F01-1,0.77,206.04
5108128,2,F01-1,0.77,206.83
5108129,2,F01-1,0.77,206.14
5108130,2,F01-1,0.77,205.59
5108131,2,F01-1,0.77,207.43
5108132,2,F01-1,0.77,207.33
5108134,2,F01-1,0.77,207.41
5108135,2,F01-1,0.77,207.37
5108136,2,F01-1,0.77,207.77
5108138,2,F01-1,0.77,207.24
5108139,2,F01-1,0.77,206.61
5108140,2,F01-1,0.77,273.11
5108142,2,F01-1,0.77,206.77
5108143,2,F01-1,0.77,206.3
5108144,2,F01-1,0.77,207.28
5108146,2,F01-1,0.76,206.87
5108147,2,F01-1,0.77,206.54
5108148,2,F01-1,0.77,207.08
5108149,2,F01-1,0.77,206.81
5108150,2,F01-1,0.77,207.24
5108152,2,F01-1,0.77,207.67
5108153,2,F01-1,0.77,207.24
5108154,2,F01-1,0.77,207.32
5108155,2,F01-1,0.77,206.61
5108156,2,F01-1,0.77,207.2
5108157,2,F01-1,0.77,208.24
5108159,2,F01-1,0.77,208.7
5108160,2,F01-1,0.77,208.36
5108161,2,F01-1,0.77,209.37
5108162,2,F01-1,0.76,209.27
5108163,2,F01-1,0.77,208.34
5108164,2,F01-1,0.77,208.66
5108165,2,F01-1,0.77,208.1
5108169,2,F01-1,0.77,209.47
5108170,2,F01-1,0.77,209.13
5108171,2,F01-1,0.77,209.37
5108172,2,F01-1,0.77,209.68
5108173,2,F01-1,0.77,209.01
5108175,2,F01-1,0.77,208.66
5108178,2,F01-1,0.77,209.27
5108179,2,F01-1,0.77,210.24
5108180,2,F01-1,0.77,210.73
5108181,2,F01-1,0.77,210.41
5108182,2,F01-1,0.77,208.8
5108184,2,F01-1,0.77,210.96
5108186,2,F01-1,0.77,208.6
5108187,2,F01-1,0.77,208.3
5108188,2,F01-1,0.77,207.4
5108189,2,F01-1,0.77,207.65
5108190,2,F01-1,0.77,207.2
5108193,2,F01-1,0.77,209.47
5108194,2,F01-1,0.77,223.98
5108195,2,F01-1,0.77,261.09
5108196,2,F01-1,0.77,211.56
5108198,2,F01-1,0.76,210.42
5108200,2,F01-1,0.77,210.81
5108201,2,F01-1,0.77,209.78
5108202,2,F01-1,0.77,210.28
5108203,2,F01-1,0.77,209.09
5108204,2,F01-1,0.77,209.21
5108206,2,F01-1,0.77,209.58
5108207,2,F01-1,0.77,208.46
5108208,2,F01-1,0.77,210.0
5108209,2,F01-1,0.77,208.99
5108211,2,F01-1,0.77,208.82
5108214,2,F01-1,0.77,208.26
5108215,2,F01-1,0.77,209.07
5108216,2,F01-1,0.77,208.21
5108218,2,F01-1,0.77,209.51
5108219,2,F01-1,0.77,208.78
5108220,2,F01-1,0.77,207.99
5108221,2,F01-1,0.77,214.65
5108222,2,F01-1,0.77,270.89
5108223,2,F01-1,0.77,208.13
5108224,2,F01-1,0.77,208.74
5108225,2,F01-1,0.77,208.11
5108227,2,F01-1,0.77,210.36
5108228,2,F01-1,0.77,211.87
5108229,2,F01-1,0.77,208.48
5108230,2,F01-1,0.77,207.09
5108231,2,F01-1,0.77,208.6
5108232,2,F01-1,0.77,207.7
5108233,2,F01-1,0.77,207.58
5108234,2,F01-1,0.77,208.3
5108235,2,F01-1,0.77,206.82
5108236,2,F01-1,0.77,208.95
5108237,2,F01-1,0.77,209.31
5108238,2,F01-1,0.77,208.8
5108239,2,F01-1,0.77,208.6
5108240,2,F01-1,0.77,207.01
5108241,2,F01-1,0.77,208.82
5108242,2,F01-1,0.77,209.21
5108243,2,F01-1,0.77,210.06
5108244,2,F01-1,0.77,208.75
5108245,2,F01-1,0.77,209.53
5108246,2,F01-1,0.77,209.23
5108247,2,F01-1,0.77,207.71
5108248,2,F01-1,0.77,215.01
5108249,2,F01-1,0.77,272.96
5108250,2,F01-1,0.77,208.09
5108251,2,F01-1,0.77,207.16
5108252,2,F01-1,0.77,207.1
5108253,2,F01-1,0.77,207.34
5108254,2,F01-1,0.77,207.1
5108255,2,F01-1,0.77,207.97
5108256,2,F01-1,0.77,206.96
5108257,2,F01-1,0.77,207.26
5108258,2,F01-1,0.77,206.96
5108259,2,F01-1,0.77,206.75
5108260,2,F01-1,0.77,207.64
5108261,2,F01-1,0.77,209.8
5108262,2,F01-1,0.77,207.5
5108263,2,F01-1,0.77,206.82
5108264,2,F01-1,0.77,205.69
5108265,2,F01-1,0.77,207.45
5108266,2,F01-1,0.77,204.93
5108267,2,F01-1,0.77,205.3
5108268,2,F01-1,0.77,205.88
5108269,2,F01-1,0.77,206.16
5108270,2,F01-1,0.77,205.8
5108271,2,F01-1,0.77,206.52
5108272,2,F01-1,0.77,205.21
5108273,2,F01-1,0.77,206.45
5108274,2,F01-1,0.77,206.39
5108275,2,F01-1,0.77,207.55
5108276,2,F01-1,0.77,249.73
5108277,2,F01-1,0.77,229.22
5108278,2,F01-1,0.77,204.54
5108279,2,F01-1,0.77,205.1
5108280,2,F01-1,0.77,205.36
5108281,2,F01-1,0.77,206.37
5108282,2,F01-1,0.77,205.86
5108283,2,F01-1,0.77,204.4
5108284,2,F01-1,0.77,204.34
5108285,2,F01-1,0.77,205.26
5108286,2,F01-1,0.77,204.51
5108287,2,F01-1,0.77,205.95
5108288,2,F01-1,0.77,204.36
5108289,2,F01-1,0.77,204.71
5108290,2,F01-1,0.77,205.95
5108291,2,F01-1,0.77,204.38
5108292,2,F01-1,0.77,204.48
5108293,2,F01-1,0.77,204.08
5108294,2,F01-1,0.77,203.36
5108295,2,F01-1,0.77,205.66
5108296,2,F01-1,0.77,203.7
5108297,2,F01-1,0.77,204.38
5108298,2,F01-1,0.77,204.28
5108299,2,F01-1,0.77,203.38
5108300,2,F01-1,0.77,204.3
5108301,2,F01-1,0.77,202.22
5108302,2,F01-1,0.77,203.12
5108303,2,F01-1,0.77,218.15
5108304,2,F01-1,0.77,254.31
5108305,2,F01-1,0.77,200.85
5108306,2,F01-1,0.77,202.63
5108307,2,F01-1,0.77,201.95
5108308,2,F01-1,0.77,201.76
5108309,2,F01-1,0.77,203.16
5108310,2,F01-1,0.77,201.82
5108311,2,F01-1,0.77,203.08
5108312,2,F01-1,0.77,202.26
5108313,2,F01-1,0.77,201.74
5108314,2,F01-1,0.77,201.02
5108315,2,F01-1,0.77,200.05
5108316,2,F01-1,0.77,202.18
5108317,2,F01-1,0.77,203.44
5108318,2,F01-1,0.77,203.6
5108319,2,F01-1,0.77,203.19
5108320,2,F01-1,0.77,202.09
5108321,2,F01-1,0.77,203.87
5108322,2,F01-1,0.77,204.04
5108323,2,F01-1,0.77,203.83
5108324,2,F01-1,0.77,203.61
5108325,2,F01-1,0.77,202.48
5108326,2,F01-1,0.77,203.83
5108327,2,F01-1,0.77,203.46
5108328,2,F01-1,0.77,202.32
5108329,2,F01-1,0.77,203.46
5108330,2,F01-1,0.77,208.23
5108331,2,F01-1,0.77,265.95
5108332,2,F01-1,0.77,204.31
5108333,2,F01-1,0.77,205.28
5108334,2,F01-1,0.77,203.2
5108335,2,F01-1,0.77,203.89
5108336,2,F01-1,0.77,204.06
5108337,2,F01-1,0.77,202.51
5108338,2,F01-1,0.77,203.3
5108339,2,F01-1,0.77,203.85
5108340,2,F01-1,0.77,202.21
5108341,2,F01-1,0.77,203.27
5108342,2,F01-1,0.77,202.09
5108343,2,F01-1,0.77,203.04
5108344,2,F01-1,0.77,202.5
5108345,2,F01-1,0.77,202.1
5108346,2,F01-1,0.77,202.13
5108348,2,F01-1,0.77,201.41
5108349,2,F01-1,0.77,203.05
5108350,2,F01-1,0.77,202.77
5108351,2,F01-1,0.77,202.91
5108352,2,F01-1,0.77,201.77
5108353,2,F01-1,0.76,203.76
5108354,2,F01-1,0.77,202.32
5108355,2,F01-1,0.77,203.08
5108356,2,F01-1,0.77,205.58
5108357,2,F01-1,0.77,204.92
5108358,2,F01-1,0.77,269.88
5108359,2,F01-1,0.77,204.95
5108360,2,F01-1,0.77,204.08
5108362,2,F01-1,0.77,205.83
5108363,2,F01-1,0.77,203.43
5108364,2,F01-1,0.77,203.49
5108365,2,F01-1,0.77,208.22
5108366,2,F01-1,0.77,205.47
5108367,2,F01-1,0.77,201.69
5108368,2,F01-1,0.77,205.46
5108369,2,F01-1,0.77,205.58
5108370,2,F01-1,0.77,206.39
5108371,2,F01-1,0.77,205.14
5108372,2,F01-1,0.77,208.44
5108373,2,F01-1,0.77,206.45
5108374,2,F01-1,0.77,205.89
5108375,2,F01-1,0.77,204.51
5108376,2,F01-1,0.77,205.86
5108377,2,F01-1,0.77,204.6
5108378,2,F01-1,0.77,202.53
5108379,2,F01-1,0.77,202.97
5108380,2,F01-1,0.77,202.12
5108381,2,F01-1,0.77,202.99
5108382,2,F01-1,0.77,203.22
5108383,2,F01-1,0.77,203.8
5108384,2,F01-1,0.77,207.08
5108385,2,F01-1,0.77,250.87
5108386,2,F01-1,0.77,236.37
5108387,2,F01-1,0.77,207.81
5108388,2,F01-1,0.77,205.95
5108389,2,F01-1,0.77,203.79
5108390,2,F01-1,0.77,203.26
5108391,2,F01-1,0.77,205.87
5108392,2,F01-1,0.77,207.58
5108393,2,F01-1,0.77,208.76
5108394,2,F01-1,0.77,207.57
5108395,2,F01-1,0.77,204.33
5108396,2,F01-1,0.77,204.42
5108397,2,F01-1,0.77,203.31
5108398,2,F01-1,0.77,204.04
5108399,2,F01-1,0.77,203.99
5108400,2,F01-1,0.77,206.33
5108401,2,F01-1,0.77,204.81
5108402,2,F01-1,0.77,203.32
5108403,2,F01-1,0.77,204.29
5108404,2,F01-1,0.77,207.33
5108405,2,F01-1,0.77,204.35
5108406,2,F01-1,0.77,203.57
5108407,2,F01-1,0.77,204.42
5108408,2,F01-1,0.77,203.28
5108409,2,F01-1,0.77,204.31
5108410,2,F01-1,0.77,202.55
5108412,2,F01-1,0.77,216.81
5108413,2,F01-1,0.77,255.61
5108414,2,F01-1,0.77,202.92
5108415,2,F01-1,0.77,203.43
5108416,2,F01-1,0.77,201.11
5108417,2,F01-1,0.77,199.81
5108418,2,F01-1,0.77,203.37
5108419,2,F01-1,0.77,200.77
5108420,2,F01-1,0.77,203.59
5108421,2,F01-1,0.77,203.61
5108422,2,F01-1,0.77,204.13
5108423,2,F01-1,0.77,204.25
5108424,2,F01-1,0.77,205.7
5108425,2,F01-1,0.77,204.79
5108426,2,F01-1,0.77,205.35
5108427,2,F01-1,0.77,206.86
5108428,2,F01-1,0.77,208.07
5108429,2,F01-1,0.77,206.02
5108430,2,F01-1,0.77,205.39
5108431,2,F01-1,0.77,206.04
5108432,2,F01-1,0.77,206.19
5108433,2,F01-1,0.77,206.48
5108434,2,F01-1,0.77,205.94
5108435,2,F01-1,0.77,207.81
5108436,2,F01-1,0.77,206.18
5108437,2,F01-1,0.77,206.46
5108438,2,F01-1,0.77,206.55
5108439,2,F01-1,0.77,209.31
5108440,2,F01-1,0.77,268.88
5108441,2,F01-1,0.77,205.17
5108442,2,F01-1,0.77,205.12
5108443,2,F01-1,0.77,203.22
5108444,2,F01-1,0.77,204.3
5108445,2,F01-1,0.77,204.73
5108446,2,F01-1,0.77,203.41
5108447,2,F01-1,0.77,202.8
5108448,2,F01-1,0.77,205.56
5108451,2,F01-1,0.77,203.86
5108452,2,F01-1,0.77,202.45
5108453,2,F01-1,0.77,202.81
5108454,2,F01-1,0.77,203.99
5108456,2,F01-1,0.77,202.13
5108461,2,F01-1,0.77,203.21
5108462,2,F01-1,0.77,204.96
5108463,2,F01-1,0.77,204.88
5108464,2,F01-1,0.77,203.6
5108465,2,F01-1,0.77,204.56
5108466,2,F01-1,0.77,203.7
5108467,2,F01-1,0.77,270.81
5108468,2,F01-1,0.77,206.17
5108469,2,F01-1,0.77,203.82
5108470,2,F01-1,0.77,203.85
5108471,2,F01-1,0.77,204.26
5108472,2,F01-1,0.77,203.22
5108473,2,F01-1,0.77,205.7
5108474,2,F01-1,0.77,203.7
5108475,2,F01-1,0.77,203.19
5108476,2,F01-1,0.77,205.88
5108477,2,F01-1,0.77,203.91
5108478,2,F01-1,0.77,204.04
5108479,2,F01-1,0.77,210.33
5108480,2,F01-1,0.78,208.19
5108481,2,F01-1,0.78,208.73
5108482,2,F01-1,0.78,208.48
5108483,2,F01-1,0.78,207.72
5108484,2,F01-1,0.78,208.69
5108485,2,F01-1,0.78,208.32
5108486,2,F01-1,0.78,207.63
5108487,2,F01-1,0.78,208.87
5108488,2,F01-1,0.78,207.08
5108489,2,F01-1,0.78,207.78
5108490,2,F01-1,0.78,208.09
5108491,2,F01-1,0.78,208.79
5108492,2,F01-1,0.78,209.18
5108493,2,F01-1,0.78,209.67
5108494,2,F01-1,0.78,245.67
5108495,2,F01-1,0.78,237.46
5108496,2,F01-1,0.78,207.66
5108497,2,F01-1,0.78,209.9
5108498,2,F01-1,0.78,210.99
5108499,2,F01-1,0.78,208.77
5108500,2,F01-1,0.78,209.1
5108501,2,F01-1,0.78,208.03
5108502,2,F01-1,0.78,208.81
5108503,2,F01-1,0.78,210.58
5108504,2,F01-1,0.78,209.53
5108505,2,F01-1,0.77,211.27
5108506,2,F01-1,0.78,209.08
5108507,2,F01-1,0.78,208.97
5108508,2,F01-1,0.77,210.49
5108509,2,F01-1,0.78,209.12
5108510,2,F01-1,0.78,208.28
5108511,2,F01-1,0.78,208.73
5108512,2,F01-1,0.78,208.71
5108513,2,F01-1,0.78,207.64
5108514,2,F01-1,0.78,208.31
5108515,2,F01-1,0.78,209.49
5108516,2,F01-1,0.78,208.93
5108517,2,F01-1,0.78,208.75
5108518,2,F01-1,0.78,208.34
5108519,2,F01-1,0.78,208.07
5108520,2,F01-1,0.78,208.62
5108521,2,F01-1,0.78,223.87
5108522,2,F01-1,0.78,260.92
5108523,2,F01-1,0.78,211.03
5108524,2,F01-1,0.78,210.0
5108525,2,F01-1,0.78,210.04
5108526,2,F01-1,0.78,211.18
5108527,2,F01-1,0.78,211.95
5108528,2,F01-1,0.78,210.15
5108529,2,F01-1,0.78,210.35
5108530,2,F01-1,0.78,211.17
5108531,2,F01-1,0.78,210.64
5108532,2,F01-1,0.78,213.2
5108533,2,F01-1,0.78,208.97
5108534,2,F01-1,0.78,209.98
5108535,2,F01-1,0.78,210.72
5108536,2,F01-1,0.78,210.37
5108537,2,F01-1,0.78,211.01
5108538,2,F01-1,0.78,210.0
5108539,2,F01-1,0.78,211.03
5108540,2,F01-1,0.78,209.78
5108541,2,F01-1,0.78,210.5
5108542,2,F01-1,0.78,209.06
5108543,2,F01-1,0.78,208.99
5108544,2,F01-1,0.78,210.17
5108545,2,F01-1,0.78,210.95
5108546,2,F01-1,0.78,209.57
5108547,2,F01-1,0.78,210.0
5108548,2,F01-1,0.78,216.46
5108549,2,F01-1,0.78,274.9
5108550,2,F01-1,0.78,210.73
5108551,2,F01-1,0.78,209.34
5108552,2,F01-1,0.78,208.97
5108553,2,F01-1,0.78,209.12
5108554,2,F01-1,0.78,209.34
5108555,2,F01-1,0.78,208.07
5108556,2,F01-1,0.78,206.87
5108557,2,F01-1,0.78,207.2
5108558,2,F01-1,0.78,207.37
5108559,2,F01-1,0.78,207.8
5108560,2,F01-1,0.78,208.02
5108561,2,F01-1,0.78,207.35
5108562,2,F01-1,0.78,208.65
5108563,2,F01-1,0.78,207.22
5108564,2,F01-1,0.78,207.74
5108565,2,F01-1,0.78,207.04
5108566,2,F01-1,0.78,206.98
5108567,2,F01-1,0.78,207.58
5108568,2,F01-1,0.78,208.27
5108569,2,F01-1,0.78,208.28
5108570,2,F01-1,0.78,208.48
5108571,2,F01-1,0.78,208.17
5108572,2,F01-1,0.78,208.83
5108573,2,F01-1,0.78,207.64
5108574,2,F01-1,0.78,208.89
5108575,2,F01-1,0.78,208.36
5108576,2,F01-1,0.78,274.94
5108577,2,F01-1,0.78,211.18
5108578,2,F01-1,0.78,209.32
5108579,2,F01-1,0.78,210.56
5108580,2,F01-1,0.78,209.59
5108581,2,F01-1,0.78,209.94
5108582,2,F01-1,0.78,207.4
5108583,2,F01-1,0.78,207.74
5108584,2,F01-1,0.78,209.92
5108585,2,F01-1,0.78,208.22
5108586,2,F01-1,0.78,206.25
5108587,2,F01-1,0.78,208.19
5108588,2,F01-1,0.78,206.05
5108589,2,F01-1,0.78,206.18
5108590,2,F01-1,0.78,207.21
5108591,2,F01-1,0.78,205.49
5108592,2,F01-1,0.78,205.61
5108593,2,F01-1,0.78,207.41
5108594,2,F01-1,0.78,207.24
5108595,2,F01-1,0.78,207.17
5108596,2,F01-1,0.78,206.44
5108597,2,F01-1,0.78,207.56
5108598,2,F01-1,0.78,207.35
5108599,2,F01-1,0.78,207.0
5108600,2,F01-1,0.78,205.56
5108601,2,F01-1,0.78,205.36
5108602,2,F01-1,0.78,205.36
5108603,2,F01-1,0.78,238.68
5108604,2,F01-1,0.78,236.93
5108605,2,F01-1,0.78,205.73
5108606,2,F01-1,0.78,204.91
5108607,2,F01-1,0.78,205.92
5108608,2,F01-1,0.78,206.08
5108609,2,F01-1,0.78,205.91
5108610,2,F01-1,0.78,205.07
5108611,2,F01-1,0.78,205.93
5108612,2,F01-1,0.78,205.81
5108613,2,F01-1,0.78,206.43
5108614,2,F01-1,0.78,206.2
5108615,2,F01-1,0.78,203.79
5108616,2,F01-1,0.78,204.87
5108617,2,F01-1,0.78,206.08
5108618,2,F01-1,0.78,203.82
5108619,2,F01-1,0.78,205.54
5108620,2,F01-1,0.78,205.73
5108621,2,F01-1,0.78,206.16
5108622,2,F01-1,0.78,206.05
5108623,2,F01-1,0.78,205.33
5108624,2,F01-1,0.78,206.34
5108625,2,F01-1,0.78,206.8
5108626,2,F01-1,0.78,205.82
5108627,2,F01-1,0.78,206.49
5108628,2,F01-1,0.78,204.85
5108629,2,F01-1,0.78,205.73
5108630,2,F01-1,0.78,218.96
5108631,2,F01-1,0.78,258.5
5108632,2,F01-1,0.78,205.65
5108633,2,F01-1,0.78,205.73
5108634,2,F01-1,0.78,206.63
5108635,2,F01-1,0.78,205.62
5108636,2,F01-1,0.78,205.31
5108637,2,F01-1,0.78,207.44
5108638,2,F01-1,0.78,205.77
5108639,2,F01-1,0.78,206.8
5108640,2,F01-1,0.78,206.59
5108641,2,F01-1,0.78,206.36
5108642,2,F01-1,0.78,205.63
5108643,2,F01-1,0.78,206.14
5108644,2,F01-1,0.78,205.75
5108645,2,F01-1,0.78,206.52
5108646,2,F01-1,0.78,207.35
5108647,2,F01-1,0.78,207.04
5108648,2,F01-1,0.78,205.68
5108649,2,F01-1,0.78,206.78
5108650,2,F01-1,0.78,206.34
5108651,2,F01-1,0.78,205.53
5108652,2,F01-1,0.78,205.64
5108653,2,F01-1,0.78,205.53
5108654,2,F01-1,0.78,206.63
5108655,2,F01-1,0.78,205.99
5108656,2,F01-1,0.78,206.69
5108657,2,F01-1,0.78,211.18
5108658,2,F01-1,0.78,266.87
5108659,2,F01-1,0.78,205.74
5108660,2,F01-1,0.78,206.37
5108661,2,F01-1,0.78,207.25
5108662,2,F01-1,0.78,208.19
5108663,2,F01-1,0.78,207.78
5108664,2,F01-1,0.78,206.82
5108665,2,F01-1,0.78,208.11
5108666,2,F01-1,0.78,208.73
5108667,2,F01-1,0.78,207.17
5108668,2,F01-1,0.78,206.02
5108669,2,F01-1,0.78,205.42
5108670,2,F01-1,0.78,207.37
5108671,2,F01-1,0.78,206.51
5108672,2,F01-1,0.78,210.58
5108673,2,F01-1,0.78,204.1
5108674,2,F01-1,0.78,207.06
5108675,2,F01-1,0.78,205.59
5108676,2,F01-1,0.78,204.9
5108677,2,F01-1,0.78,205.75
5108678,2,F01-1,0.78,206.28
5108679,2,F01-1,0.78,206.26
5108680,2,F01-1,0.78,206.78
5108681,2,F01-1,0.78,205.91
5108682,2,F01-1,0.78,205.58
5108683,2,F01-1,0.78,208.01
5108684,2,F01-1,0.78,206.56
5108685,2,F01-1,0.78,265.81
5108686,2,F01-1,0.78,209.51
5108687,2,F01-1,0.78,204.85
5108688,2,F01-1,0.78,204.97
5108689,2,F01-1,0.78,203.7
5108690,2,F01-1,0.78,204.62
5108691,2,F01-1,0.78,203.42
5108692,2,F01-1,0.78,204.68
5108693,2,F01-1,0.78,205.28
5108694,2,F01-1,0.78,205.13
5108695,2,F01-1,0.78,204.09
5108696,2,F01-1,0.78,205.48
5108697,2,F01-1,0.78,206.37
5108698,2,F01-1,0.78,203.93
5108699,2,F01-1,0.78,203.62
5108700,2,F01-1,0.78,203.87
5108701,2,F01-1,0.78,204.03
5108702,2,F01-1,0.78,202.9
5108703,2,F01-1,0.78,202.44
5108704,2,F01-1,0.78,203.19
5108705,2,F01-1,0.78,204.24
5108706,2,F01-1,0.78,204.09
5108707,2,F01-1,0.78,205.89
5108708,2,F01-1,0.78,204.22
5108709,2,F01-1,0.78,204.61
5108710,2,F01-1,0.78,204.75
5108711,2,F01-1,0.78,204.46
5108712,2,F01-1,0.78,235.62
5108713,2,F01-1,0.78,238.28
5108714,2,F01-1,0.78,203.46
5108715,2,F01-1,0.78,204.79
5108716,2,F01-1,0.78,205.2
5108717,2,F01-1,0.78,202.34
5108718,2,F01-1,0.78,204.57
5108719,2,F01-1,0.78,204.84
5108720,2,F01-1,0.78,204.51
5108721,2,F01-1,0.78,203.25
5108722,2,F01-1,0.78,203.14
5108723,2,F01-1,0.78,203.03
5108724,2,F01-1,0.78,203.89
5108725,2,F01-1,0.78,202.6
5108726,2,F01-1,0.78,203.19
5108727,2,F01-1,0.78,203.67
5108728,2,F01-1,0.78,205.42
5108729,2,F01-1,0.78,202.74
5108730,2,F01-1,0.78,202.54
5108731,2,F01-1,0.78,202.28
5108732,2,F01-1,0.78,202.89
5108733,2,F01-1,0.78,202.95
5108734,2,F01-1,0.78,203.31
5108735,2,F01-1,0.78,202.97
5108736,2,F01-1,0.78,203.02
5108737,2,F01-1,0.78,202.89
5108738,2,F01-1,0.78,203.19
5108739,2,F01-1,0.78,217.76
5108740,2,F01-1,0.78,258.68
5108741,2,F01-1,0.78,202.85
5108742,2,F01-1,0.78,204.0
5108743,2,F01-1,0.78,203.29
5108744,2,F01-1,0.78,204.5
5108745,2,F01-1,0.78,202.7
5108746,2,F01-1,0.78,202.28
5108747,2,F01-1,0.78,203.11
5108749,2,F01-1,0.78,201.82
5108750,2,F01-1,0.78,202.73
5108751,2,F01-1,0.78,204.38
5108752,2,F01-1,0.78,202.45
5108753,2,F01-1,0.78,203.68
5108754,2,F01-1,0.78,203.78
5108755,2,F01-1,0.78,203.59
5108756,2,F01-1,0.78,203.91
5108757,2,F01-1,0.78,204.34
5108758,2,F01-1,0.78,204.31
5108759,2,F01-1,0.78,204.22
5108760,2,F01-1,0.78,203.49
5108761,2,F01-1,0.78,206.0
5108762,2,F01-1,0.78,205.85
5108763,2,F01-1,0.78,206.22
5108764,2,F01-1,0.78,205.08
5108765,2,F01-1,0.78,211.77
5108766,2,F01-1,0.78,211.57
5108767,2,F01-1,0.78,267.55
5108768,2,F01-1,0.78,206.36
5108769,2,F01-1,0.78,207.15
5108770,2,F01-1,0.78,206.42
5108771,2,F01-1,0.78,202.56
5108772,2,F01-1,0.78,205.71
5108773,2,F01-1,0.78,205.37
5108774,2,F01-1,0.78,208.16
5108775,2,F01-1,0.78,208.81
5108776,2,F01-1,0.78,206.44
5108777,2,F01-1,0.78,207.27
5108778,2,F01-1,0.78,207.64
5108779,2,F01-1,0.78,206.07
5108780,2,F01-1,0.78,205.35
5108781,2,F01-1,0.78,206.94
5108782,2,F01-1,0.78,208.56
5108783,2,F01-1,0.78,205.66
5108784,2,F01-1,0.78,206.79
5108785,2,F01-1,0.78,207.53
5108786,2,F01-1,0.78,206.96
5108787,2,F01-1,0.78,206.75
5108788,2,F01-1,0.78,208.4
5108789,2,F01-1,0.78,209.45
5108790,2,F01-1,0.78,209.9
